_step,actor/train/kl,actor/train/pg_clipfrac
792,0.8103132843971252,0
793,1.9649697542190552,0
794,1.9297326803207397,0
795,1.7437219619750977,0
796,1.7521049976348877,0
797,2.1210010051727295,0
798,2.0262742042541504,0
799,2.243756055831909,0
800,2.1965646743774414,0
801,2.3418946266174316,0
802,2.286224365234375,0
803,1.8784348964691162,0
804,1.8657132387161255,0
805,1.9468454122543335,0
806,1.9038023948669434,0
807,1.3683013916015625,0
808,1.3180952072143555,0
809,1.3158656358718872,0
810,1.310636043548584,0
811,1.693575382232666,0
812,1.6709216833114624,0
813,2.105982780456543,0
814,2.078213930130005,0
815,2.132066488265991,0
816,2.110049247741699,0
817,0.9158065319061279,0
818,0.8686774969100952,0
819,2.0090644359588623,0
820,1.987807035446167,0
821,1.8906276226043701,0
822,1.8619272708892822,0
823,2.036545991897583,0
824,2.0135550498962402,0
825,1.9691417217254639,0
826,1.9460467100143433,0
827,2.0554299354553223,0
828,2.05558443069458,0
829,1.8321425914764404,0
830,1.8018856048583984,0
831,1.9445303678512573,0
832,1.9265954494476318,0
833,1.5933094024658203,0
834,1.5835771560668945,0
835,1.7910656929016113,0
836,1.7663469314575195,0
837,2.018470287322998,0
838,1.982742190361023,0
839,2.285768508911133,0
840,2.262112617492676,0
841,2.2497854232788086,0
842,2.2754063606262207,0
843,2.1216750144958496,0
844,2.0902273654937744,0
845,1.6025118827819824,0
846,1.5975821018218994,0
847,1.218493938446045,0
848,1.1950502395629883,0
849,1.801927924156189,0
850,1.7583112716674805,0
851,0.9681979417800903,0
852,0.9572758674621582,0
853,2.3273043632507324,0
854,2.322126865386963,0
855,2.151339292526245,0
856,2.095945358276367,0
857,2.108768939971924,0
858,2.0967702865600586,0
859,0.9026494026184082,0
860,0.8941578269004822,0
861,1.4149296283721924,0
862,1.391453742980957,0
863,1.8139536380767822,0
864,1.7839205265045166,0
865,2.2124862670898438,0
866,2.179304838180542,0
867,2.401516914367676,0
868,2.384190082550049,0
869,2.2733445167541504,0
870,2.244297981262207,0
871,2.563385486602783,0
872,2.5117673873901367,0
873,2.0842347145080566,0
874,2.0329129695892334,0
875,1.6163767576217651,0
876,1.6225765943527222,0
877,1.343526840209961,0
878,1.3286290168762207,0
879,1.042261004447937,0
880,1.0042363405227661,0
881,1.9569653272628784,0
882,1.9454078674316406,0
883,2.4153404235839844,0
884,2.4248905181884766,0
885,1.9687800407409668,0
886,1.9603774547576904,0
887,2.3125722408294678,0
888,2.2925047874450684,0
889,2.251250743865967,0
890,2.2374777793884277,0
891,2.2335376739501953,0
892,2.2115821838378906,0
893,2.1179373264312744,0
894,2.0771682262420654,0
895,1.1133321523666382,0
896,1.1291906833648682,0
897,1.37306547164917,0
898,1.3402166366577148,0
899,0.9652177095413208,0
900,0.9132274985313416,0
901,1.6058999300003052,0
902,1.5774550437927246,0
903,1.872668981552124,0
904,1.843308687210083,0
905,1.9708446264266968,0
906,1.9635567665100098,0
907,2.240737199783325,0
908,2.2573533058166504,0
909,2.3544137477874756,0
910,2.327380657196045,0
911,2.566871166229248,0
912,2.5454280376434326,0
913,1.2967495918273926,0
914,1.3181610107421875,0
915,2.1460819244384766,0
916,2.1181864738464355,0
917,2.4034957885742188,0
918,2.3794236183166504,0
919,1.9067658185958862,0
920,1.8769491910934448,0
921,1.5667803287506104,0
922,1.5302681922912598,0
923,1.9879568815231323,0
924,1.9837349653244019,0
925,2.3236870765686035,0
926,2.327571392059326,0
927,2.087372064590454,0
928,2.073437213897705,0
929,1.6694164276123047,0
930,1.5883417129516602,0
931,2.007701873779297,0
932,1.9827779531478882,0
933,2.318495273590088,0
934,2.306378126144409,0
935,2.0714735984802246,0
936,2.0525405406951904,0
937,4.431053638458252,0
938,4.4139323234558105,0
939,1.7270509004592896,0
940,1.6957117319107056,0
941,2.2540838718414307,0
942,2.219921588897705,0
943,2.4171433448791504,0
944,2.414276123046875,0
945,1.6598782539367676,0
946,1.6189398765563965,0
947,1.5532667636871338,0
948,1.5006765127182007,0
949,1.2937273979187012,0
950,1.302327036857605,0
951,1.606421709060669,0
952,1.579421043395996,0
953,1.972503423690796,0
954,1.948448896408081,0
955,2.0569183826446533,0
956,2.0431199073791504,0
957,2.671813488006592,0
958,2.676917791366577,0
959,2.4558658599853516,0
960,2.4361953735351562,0
961,2.6678168773651123,0
962,2.651055097579956,0
963,2.480470895767212,0
964,2.464433431625366,0
965,2.329990863800049,0
966,2.3073127269744873,0
967,1.477372407913208,0
968,1.4791144132614136,0
969,2.0778698921203613,0
970,2.0634498596191406,0
971,1.6581355333328247,0
972,1.62912118434906,0
973,2.207460403442383,0
974,2.204052209854126,0
975,2.189591407775879,0
976,2.1729624271392822,0
977,2.3161611557006836,0
978,2.2987821102142334,0
979,2.3970375061035156,0
980,2.38619327545166,0
981,2.3066225051879883,0
982,2.301666736602783,0
983,0.9883009791374207,0
984,0.9724047183990479,0
985,2.4455647468566895,0
986,2.41375994682312,0
987,2.4640088081359863,0
988,2.453423023223877,0
989,2.248312473297119,0
990,2.228930950164795,0
991,2.377765655517578,0
992,2.358942747116089,0
993,1.5492180585861206,0
994,1.5305687189102173,0
995,2.1516149044036865,0
996,2.1171629428863525,0
997,1.9966377019882202,0
998,1.9862558841705322,0
999,1.530266523361206,0
1000,1.5192594528198242,0
1001,1.9629749059677124,0
1002,1.9495849609375,0
1003,2.287936210632324,0
1004,2.277142286300659,0
1005,2.559880018234253,0
1006,2.5413460731506348,0
1007,2.2824501991271973,0
1008,2.2647504806518555,0
1009,2.77852725982666,0
1010,2.761056423187256,0
1011,4.790782928466797,0
1012,4.766113758087158,0
1013,1.0204195976257324,0
1014,1.011595368385315,0
1015,1.9242147207260132,0
1016,1.8960065841674805,0
1017,1.9980143308639526,0
1018,1.9853137731552124,0
1019,1.911301851272583,0
1020,1.9057106971740723,0
1021,1.755652904510498,0
1022,1.7312040328979492,0
1023,2.2838847637176514,0
1024,2.2924716472625732,0
1025,2.4057745933532715,0
1026,2.39448618888855,0
1027,2.0974903106689453,0
1028,2.0819716453552246,0
1029,2.3028512001037598,0
1030,2.282980442047119,0
1031,1.6828831434249878,0
1032,1.6904464960098267,0
1033,2.5780084133148193,0
1034,2.5766634941101074,0
1035,1.9941768646240234,0
1036,1.9860365390777588,0
1037,1.831282138824463,0
1038,1.8161541223526,0
1039,2.338090419769287,0
1040,2.326648235321045,0
1041,2.393887519836426,0
1042,2.395570755004883,0
1043,2.3672890663146973,0
1044,2.362062931060791,0
1045,2.1734323501586914,0
1046,2.159379720687866,0
1047,2.241542339324951,0
1048,2.229027271270752,0
1049,2.272043228149414,0
1050,2.2596402168273926,0
1051,2.017451763153076,0
1052,2.011453866958618,0
1053,2.286179780960083,0
1054,2.2629737854003906,0
1055,2.998675584793091,0
1056,2.9824132919311523,0
1057,2.6164684295654297,0
1058,2.5999972820281982,0
1059,2.5887975692749023,0
1060,2.5731780529022217,0
1061,2.3508872985839844,0
1062,2.3453972339630127,0
1063,1.9590015411376953,0
1064,1.9407106637954712,0
1065,2.1422770023345947,0
1066,2.1318132877349854,0
1067,2.023854970932007,0
1068,2.0071001052856445,0
1069,2.316929340362549,0
1070,2.307929039001465,0
1071,2.6356821060180664,0
1072,2.6276097297668457,0
1073,1.8941431045532227,0
1074,1.8873648643493652,0
1075,2.402191400527954,0
1076,2.3975799083709717,0
1077,2.240462064743042,0
1078,2.231017827987671,0
1079,5.835580348968506,0
1080,5.8168840408325195,0
1081,2.193251848220825,0
1082,2.181398868560791,0
1083,2.1413097381591797,0
1084,2.1369571685791016,0
1085,1.72152841091156,0
1086,1.701526403427124,0
1087,1.6192879676818848,0
1088,1.6138322353363037,0
1089,1.99020516872406,0
1090,1.9658973217010498,0
1091,2.5160012245178223,0
1092,2.5131430625915527,0
1093,2.5867042541503906,0
1094,2.58166766166687,0
1095,3.1902248859405518,0
1096,3.166700839996338,0
1097,1.5475929975509644,0
1098,1.5505774021148682,0
1099,1.5504827499389648,0
1100,1.5363200902938843,0
1101,1.8412775993347168,0
1102,1.8295329809188843,0
1103,2.2024545669555664,0
1104,2.1915760040283203,0
1105,2.520969867706299,0
1106,2.488032102584839,0
1107,2.477395534515381,0
1108,2.4703149795532227,0
1109,1.8774255514144897,0
1110,1.8674430847167969,0
1111,1.6932519674301147,0
1112,1.6803545951843262,0
1113,2.2080953121185303,0
1114,2.191000461578369,0
1115,2.645630359649658,0
1116,2.6374425888061523,0
1117,2.214675188064575,0
1118,2.2019238471984863,0
1119,1.5845675468444824,0
1120,1.5802656412124634,0
1121,1.9831889867782593,0
1122,1.962984323501587,0
1123,2.195131540298462,0
1124,2.186535596847534,0
1125,2.313081741333008,0
1126,2.3088998794555664,0
1127,2.169004440307617,0
1128,2.1546788215637207,0
1129,1.532477855682373,0
1130,1.5112807750701904,0
1131,1.7491140365600586,0
1132,1.744150996208191,0
1133,2.2620046138763428,0
1134,2.244105815887451,0
1135,2.2407219409942627,0
1136,2.2319631576538086,0
1137,2.43076491355896,0
1138,2.426206111907959,0
1139,2.339200973510742,0
1140,2.3242506980895996,0
1141,2.6971333026885986,0
1142,2.6807618141174316,0
1143,1.8388057947158813,0
1144,1.827637791633606,0
1145,2.49377703666687,0
1146,2.4889683723449707,0
1147,2.4961180686950684,0
1148,2.4826183319091797,0
1149,2.0573315620422363,0
1150,2.0566487312316895,0
1151,2.2597975730895996,0
1152,2.248703956604004,0
1153,2.020498752593994,0
1154,1.9976409673690796,0
1155,2.2918965816497803,0
1156,2.285581588745117,0
1157,2.2068843841552734,0
1158,2.1993346214294434,0
1159,2.8452324867248535,0
1160,2.8312835693359375,0
1161,1.9578337669372559,0
1162,1.9375070333480835,0
1163,2.2872986793518066,0
1164,2.2806270122528076,0
1165,2.309736728668213,0
1166,2.303255081176758,0
1167,1.6573413610458374,0
1168,1.651732325553894,0
1169,1.5402768850326538,0
1170,1.5208702087402344,0
1171,1.841583013534546,0
1172,1.814493179321289,0
1173,2.559983253479004,0
1174,2.556727170944214,0
1175,2.8248071670532227,0
1176,2.814237594604492,0
1177,2.5889880657196045,0
1178,2.5811874866485596,0
1179,2.4517083168029785,0
1180,2.430251121520996,0
1181,1.6407597064971924,0
1182,1.6324243545532227,0
1183,1.8258781433105469,0
1184,1.8170727491378784,0
1185,1.7995126247406006,0
1186,1.7876183986663818,0
1187,1.8157929182052612,0
1188,1.8022115230560303,0
1189,2.1191835403442383,0
1190,2.1108720302581787,0
1191,1.980722188949585,0
1192,1.9748239517211914,0
1193,2.827338218688965,0
1194,2.826709747314453,0
1195,4.901921272277832,0
1196,4.8807220458984375,0
1197,2.296177625656128,0
1198,2.2922589778900146,0
1199,2.336949586868286,0
1200,2.322169303894043,0
1201,2.356410264968872,0
1202,2.3460750579833984,0
1203,2.0768773555755615,0
1204,2.084639310836792,0
1205,2.2840566635131836,0
1206,2.2546401023864746,0
1207,2.2581043243408203,0
1208,2.2471303939819336,0
1209,2.3297462463378906,0
1210,2.3314919471740723,0
1211,2.5399725437164307,0
1212,2.533761739730835,0
1213,2.49147629737854,0
1214,2.4679369926452637,0
1215,2.540759325027466,0
1216,2.526940107345581,0
1217,2.643794536590576,0
1218,2.629176139831543,0
1219,2.0383739471435547,0
1220,2.0437731742858887,0
1221,1.9448752403259277,0
1222,1.938385009765625,0
1223,1.6427407264709473,0
1224,1.6245511770248413,0
1225,1.8524518013000488,0
1226,1.8452537059783936,0
1227,1.7240662574768066,0
1228,1.7042269706726074,0
1229,4.667568683624268,0
1230,4.673876762390137,0
1231,3.1416869163513184,0
1232,3.130553722381592,0
1233,2.069824457168579,0
1234,2.0549402236938477,0
1235,2.3982105255126953,0
1236,2.379948616027832,0
1237,2.372495412826538,0
1238,2.3570821285247803,0
1239,1.9954464435577393,0
1240,1.989020586013794,0
1241,2.0078399181365967,0
1242,1.99251127243042,0
1243,1.8037657737731934,0
1244,1.7899163961410522,0
1245,1.6311873197555542,0
1246,1.6130090951919556,0
1247,1.9626431465148926,0
1248,1.9509828090667725,0
1249,2.2714059352874756,0
1250,2.2704012393951416,0
1251,2.4882352352142334,0
1252,2.4833736419677734,0
1253,2.417585849761963,0
1254,2.405893564224243,0
1255,2.4262282848358154,0
1256,2.42277455329895,0
1257,2.096156120300293,0
1258,2.0822153091430664,0
1259,1.8818576335906982,0
1260,1.886149287223816,0
1261,1.4087367057800293,0
1262,1.4014346599578857,0
1263,3.2582266330718994,0
1264,3.2404532432556152,0
1265,1.518222451210022,0
1266,1.4956307411193848,0
1267,2.4922022819519043,0
1268,2.491562604904175,0
1269,2.2704994678497314,0
1270,2.2694406509399414,0
1271,2.7225773334503174,0
1272,2.7041916847229004,0
1273,2.2550711631774902,0
1274,2.2488293647766113,0
1275,2.1734602451324463,0
1276,2.1636576652526855,0
1277,2.077043056488037,0
1278,2.0885729789733887,0
1279,2.6210668087005615,0
1280,2.605973958969116,0
1281,1.9916274547576904,0
1282,1.985792875289917,0
1283,1.561922311782837,0
1284,1.5414354801177979,0
1285,2.136056661605835,0
1286,2.129791498184204,0
1287,2.4691312313079834,0
1288,2.460829496383667,0
1289,2.3896360397338867,0
1290,2.393317461013794,0
1291,2.523737907409668,0
1292,2.521787405014038,0
1293,1.703843355178833,0
1294,1.6920695304870605,0
1295,2.0444347858428955,0
1296,2.030655860900879,0
1297,2.375427007675171,0
1298,2.3806447982788086,0
1299,2.3961968421936035,0
1300,2.394834041595459,0
1301,2.229562282562256,0
1302,2.2139503955841064,0
1303,2.3174526691436768,0
1304,2.3023452758789062,0
1305,2.3587236404418945,0
1306,2.3503799438476562,0
1307,1.9949802160263062,0
1308,1.9856021404266357,0
1309,1.3581020832061768,0
1310,1.3492834568023682,0
1311,1.8225764036178589,0
1312,1.820136547088623,0
1313,1.8971028327941895,0
1314,1.8805292844772339,0
1315,2.1548311710357666,0
1316,2.145909547805786,0
1317,4.36976432800293,0
1318,4.3307366371154785,0
1319,2.7971410751342773,0
1320,2.7815961837768555,0
1321,2.1814687252044678,0
1322,2.174748182296753,0
1323,2.4104630947113037,0
1324,2.411284923553467,0
1325,1.8031224012374878,0
1326,1.7930643558502197,0
1327,1.8457812070846558,0
1328,1.832627534866333,0
1329,1.7274293899536133,0
1330,1.7063883543014526,0
1331,1.5026473999023438,0
1332,1.494375467300415,0
1333,1.4605233669281006,0
1334,1.4441776275634766,0
1335,1.9510245323181152,0
1336,1.9472219944000244,0
1337,2.688668966293335,0
1338,2.6789066791534424,0
1339,2.6260194778442383,0
1340,2.6312577724456787,0
1341,2.5341782569885254,0
1342,2.5221095085144043,0
1343,2.6848654747009277,0
1344,2.6699721813201904,0
1345,2.521170139312744,0
1346,2.5125155448913574,0
1347,2.34743595123291,0
1348,2.346144676208496,0
1349,1.9534201622009277,0
1350,1.9535773992538452,0
1351,1.6634764671325684,0
1352,1.6596906185150146,0
1353,2.7920596599578857,0
1354,2.7840704917907715,0
1355,2.2781596183776855,0
1356,2.2671146392822266,0
1357,2.5313148498535156,0
1358,2.52890944480896,0
1359,3.774135112762451,0
1360,3.7806789875030518,0
1361,2.662973642349243,0
1362,2.6604204177856445,0
1363,3.5924911499023438,0
1364,3.559185266494751,0
1365,2.0944573879241943,0
1366,2.0889034271240234,0
1367,1.6756229400634766,0
1368,1.6668790578842163,0
1369,2.3785109519958496,0
1370,2.3767614364624023,0
1371,2.048884391784668,0
1372,2.0406675338745117,0
1373,1.775989055633545,0
1374,1.761061429977417,0
1375,1.6853992938995361,0
1376,1.6616735458374023,0
1377,2.0388400554656982,0
1378,2.031930923461914,0
1379,2.6063196659088135,0
1380,2.596717357635498,0
1381,5.462836742401123,0
1382,5.45432710647583,0
1383,3.5973432064056396,0
1384,3.578382730484009,0
1385,2.5782532691955566,0
1386,2.5627362728118896,0
1387,2.322190761566162,0
1388,2.3201467990875244,0
1389,2.2562785148620605,0
1390,2.2575082778930664,0
1391,2.2579548358917236,0
1392,2.2501955032348633,0
1393,2.125020980834961,0
1394,2.1068050861358643,0
1395,2.0677947998046875,0
1396,2.0544776916503906,0
1397,2.2067947387695312,0
1398,2.1997756958007812,0
1399,0.965495228767395,0
1400,0.9788774251937866,0
1401,3.3392980098724365,0
1402,3.3330025672912598,0
1403,2.2733983993530273,0
1404,2.2641303539276123,0
1405,2.880403995513916,0
1406,2.8682727813720703,0
1407,2.312851905822754,0
1408,2.309898853302002,0
1409,2.113713502883911,0
1410,2.109224557876587,0
1411,2.0656633377075195,0
1412,2.062249183654785,0
1413,2.034287691116333,0
1414,2.0333409309387207,0
1415,2.2953126430511475,0
1416,2.282921314239502,0
1417,2.0258026123046875,0
1418,2.0205018520355225,0
1419,2.5616044998168945,0
1420,2.564424514770508,0
1421,1.9587815999984741,0
1422,1.953972578048706,0
1423,2.607689380645752,0
1424,2.5990142822265625,0
1425,2.7180936336517334,0
1426,2.7141201496124268,0
1427,1.5583046674728394,0
1428,1.5557345151901245,0
1429,2.015923023223877,0
1430,2.0165936946868896,0
1431,2.1221461296081543,0
1432,2.112194776535034,0
1433,2.016162395477295,0
1434,2.001655101776123,0
1435,2.1075215339660645,0
1436,2.0986268520355225,0
1437,1.8023751974105835,0
1438,1.7923126220703125,0
1439,2.81784725189209,0
1440,2.809154510498047,0
1441,4.416593551635742,0
1442,4.413675785064697,0
1443,3.5844438076019287,0
1444,3.5680489540100098,0
1445,2.348001480102539,0
1446,2.334423780441284,0
1447,1.8510410785675049,0
1448,1.8440407514572144,0
1449,1.9760315418243408,0
1450,1.970726728439331,0
1451,1.503335952758789,0
1452,1.501512885093689,0
1453,1.8241264820098877,0
1454,1.8133430480957031,0
1455,1.5032851696014404,0
1456,1.4971187114715576,0
1457,2.502774477005005,0
1458,2.49133563041687,0
1459,2.7865166664123535,0
1460,2.785400390625,0
1461,2.7821943759918213,0
1462,2.773099899291992,0
1463,2.4214015007019043,0
1464,2.4063854217529297,0
1465,2.518235445022583,0
1466,2.5101828575134277,0
1467,2.2883434295654297,0
1468,2.2839574813842773,0
1469,1.9887551069259644,0
1470,1.987188696861267,0
1471,2.052743911743164,0
1472,2.050786018371582,0
1473,1.754912257194519,0
1474,1.7501418590545654,0
1475,2.3066201210021973,0
1476,2.2834129333496094,0
1477,2.5126068592071533,0
1478,2.503227949142456,0
1479,2.6376566886901855,0
1480,2.6369893550872803,0
1481,2.1937191486358643,0
1482,2.196880340576172,0
1483,2.980536699295044,0
1484,2.975081443786621,0
1485,2.4892499446868896,0
1486,2.4713377952575684,0
1487,2.169276475906372,0
1488,2.165898323059082,0
1489,2.102972984313965,0
1490,2.0993895530700684,0
1491,2.0047800540924072,0
1492,1.999554991722107,0
1493,1.6220505237579346,0
1494,1.6189477443695068,0
1495,1.7461585998535156,0
1496,1.7344083786010742,0
1497,1.7509055137634277,0
1498,1.7434802055358887,0
1499,1.6467726230621338,0
1500,1.6379135847091675,0
1501,2.2632741928100586,0
1502,2.250221014022827,0
1503,1.9449149370193481,0
1504,1.9331961870193481,0
1505,3.0306556224823,0
1506,3.0243916511535645,0
1507,2.9374094009399414,0
1508,2.9314980506896973,0
1509,2.5099518299102783,0
1510,2.499263048171997,0
1511,1.6496820449829102,0
1512,1.650747299194336,0
1513,1.8958566188812256,0
1514,1.8715102672576904,0
1515,1.4728994369506836,0
1516,1.4637746810913086,0
1517,1.9656391143798828,0
1518,1.9515551328659058,0
1519,2.0428645610809326,0
1520,2.035594940185547,0
1521,1.8775899410247803,0
1522,1.8683174848556519,0
1523,2.4246203899383545,0
1524,2.4155428409576416,0
1525,2.18432879447937,0
1526,2.1699297428131104,0
1527,4.091902256011963,0
1528,4.093760967254639,0
1529,3.15321683883667,0
1530,3.141697645187378,0
1531,6.649967670440674,0
1532,6.6406755447387695,0
1533,3.949326515197754,0
1534,3.916609525680542,0
1535,2.0693163871765137,0
1536,2.055540084838867,0
1537,2.064646005630493,0
1538,2.060870885848999,0
1539,1.555071234703064,0
1540,1.560670256614685,0
1541,1.8983821868896484,0
1542,1.894523024559021,0
1543,2.1809732913970947,0
1544,2.151015520095825,0
1545,2.395101547241211,0
1546,2.374250888824463,0
1547,1.8367106914520264,0
1548,1.830714464187622,0
1549,2.2099647521972656,0
1550,2.2065045833587646,0
1551,2.5043041706085205,0
1552,2.4935708045959473,0
1553,1.9424107074737549,0
1554,1.9245253801345825,0
1555,2.2882144451141357,0
1556,2.2890207767486572,0
1557,2.3810601234436035,0
1558,2.376483917236328,0
1559,2.737102746963501,0
1560,2.7276206016540527,0
1561,2.454277276992798,0
1562,2.4429514408111572,0
1563,1.9814565181732178,0
1564,1.9782705307006836,0
1565,1.6245591640472412,0
1566,1.627112627029419,0
1567,1.4690221548080444,0
1568,1.453906536102295,0
1569,1.9492406845092773,0
1570,1.9428608417510986,0
1571,2.2012364864349365,0
1572,2.2003233432769775,0
1573,2.032867193222046,0
1574,2.022780656814575,0
1575,1.8202184438705444,0
1576,1.813035249710083,0
1577,2.2189903259277344,0
1578,2.20337176322937,0
1579,2.613591432571411,0
1580,2.6100399494171143,0
1581,3.778979539871216,0
1582,3.778087615966797,0
1583,3.528582811355591,0
1584,3.5126428604125977,0
1585,2.687124013900757,0
1586,2.6759603023529053,0
1587,1.8990052938461304,0
1588,1.8882211446762085,0
1589,1.7384141683578491,0
1590,1.7320997714996338,0
1591,1.9238027334213257,0
1592,1.922651767730713,0
1593,2.069399356842041,0
1594,2.076688289642334,0
1595,1.6645004749298096,0
1596,1.6616263389587402,0
1597,2.297818183898926,0
1598,2.281736373901367,0
1599,1.932892084121704,0
1600,1.9354289770126343,0
1601,2.4984774589538574,0
1602,2.4858620166778564,0
1603,2.866511344909668,0
1604,2.852933645248413,0
1605,4.25333833694458,0
1606,4.244442462921143,0
1607,2.8786420822143555,0
1608,2.8863677978515625,0
1609,2.241187572479248,0
1610,2.2378954887390137,0
1611,2.059352159500122,0
1612,2.048463821411133,0
1613,2.106505870819092,0
1614,2.0950326919555664,0
1615,2.0350446701049805,0
1616,2.0371618270874023,0
1617,2.238145589828491,0
1618,2.2277421951293945,0
1619,2.131667137145996,0
1620,2.105403423309326,0
1621,2.0513525009155273,0
1622,2.0376462936401367,0
1623,2.279210090637207,0
1624,2.2713632583618164,0
1625,3.5210371017456055,0
1626,3.5284993648529053,0
1627,2.0051846504211426,0
1628,2.0034091472625732,0
1629,2.3715343475341797,0
1630,2.365971088409424,0
1631,1.9484490156173706,0
1632,1.9366223812103271,0
1633,2.6352720260620117,0
1634,2.6375045776367188,0
1635,2.1647846698760986,0
1636,2.160611867904663,0
1637,2.2968156337738037,0
1638,2.2909765243530273,0
1639,2.1254470348358154,0
1640,2.1181819438934326,0
1641,2.271167755126953,0
1642,2.2717080116271973,0
1643,1.9594120979309082,0
1644,1.9543697834014893,0
1645,2.999520778656006,0
1646,2.9929540157318115,0
1647,2.6279404163360596,0
1648,2.621715545654297,0
1649,2.048657178878784,0
1650,2.043896436691284,0
1651,1.8481125831604004,0
1652,1.843843936920166,0
1653,1.8596209287643433,0
1654,1.851588487625122,0
1655,2.048605442047119,0
1656,2.030449867248535,0
1657,2.2164409160614014,0
1658,2.2119600772857666,0
1659,2.495248794555664,0
1660,2.4974911212921143,0
1661,3.3150339126586914,0
1662,3.315605401992798,0
1663,2.496245861053467,0
1664,2.491652011871338,0
1665,2.4794604778289795,0
1666,2.4817087650299072,0
1667,2.0250332355499268,0
1668,2.0205442905426025,0
1669,2.472835063934326,0
1670,2.474318504333496,0
1671,2.480975389480591,0
1672,2.474385976791382,0
1673,2.7070462703704834,0
1674,2.701327085494995,0
1675,1.7041900157928467,0
1676,1.6888494491577148,0
1677,3.2937190532684326,0
1678,3.295280933380127,0
1679,1.8848140239715576,0
1680,1.879596471786499,0
1681,2.170100688934326,0
1682,2.163660764694214,0
1683,2.3803751468658447,0
1684,2.3688509464263916,0
1685,1.9567060470581055,0
1686,1.9445981979370117,0
1687,1.8721563816070557,0
1688,1.8625434637069702,0
1689,2.2295026779174805,0
1690,2.2329049110412598,0
1691,2.3305954933166504,0
1692,2.3241491317749023,0
1693,2.672337055206299,0
1694,2.664097547531128,0
1695,2.431514263153076,0
1696,2.428783655166626,0
1697,2.8771419525146484,0
1698,2.872816801071167,0
1699,2.5628411769866943,0
1700,2.5587551593780518,0
1701,2.4465491771698,0
1702,2.440124988555908,0
1703,2.2279627323150635,0
1704,2.2200205326080322,0
1705,2.1626710891723633,0
1706,2.162099838256836,0
1707,2.3373122215270996,0
1708,2.334599018096924,0
1709,2.3059616088867188,0
1710,2.301877975463867,0
1711,2.0709099769592285,0
1712,2.0640766620635986,0
1713,2.1978251934051514,0
1714,2.1978647708892822,0
1715,2.2333455085754395,0
1716,2.2367050647735596,0
1717,2.43540620803833,0
1718,2.4337875843048096,0
1719,3.3598358631134033,0
1720,3.3598103523254395,0
1721,2.887047052383423,0
1722,2.883207082748413,0
1723,2.7005059719085693,0
1724,2.699538230895996,0
1725,2.149094820022583,0
1726,2.150688409805298,0
1727,2.201205253601074,0
1728,2.1953024864196777,0
1729,2.242185592651367,0
1730,2.2387638092041016,0
1731,1.720537543296814,0
1732,1.719983458518982,0
1733,1.6972272396087646,0
1734,1.687345266342163,0
1735,1.941646933555603,0
1736,1.9369940757751465,0
1737,2.416719913482666,0
1738,2.410588264465332,0
1739,2.8475592136383057,0
1740,2.841944456100464,0
1741,2.7481188774108887,0
1742,2.750612735748291,0
1743,2.7289915084838867,0
1744,2.7194879055023193,0
1745,2.83390736579895,0
1746,2.830374002456665,0
1747,2.4867300987243652,0
1748,2.484208583831787,0
1749,2.15578293800354,0
1750,2.1508584022521973,0
1751,2.3300397396087646,0
1752,2.324873685836792,0
1753,2.354264974594116,0
1754,2.349212169647217,0
1755,2.0722999572753906,0
1756,2.0673227310180664,0
1757,1.9882334470748901,0
1758,1.98563551902771,0
1759,2.3762826919555664,0
1760,2.3676633834838867,0
1761,2.3658463954925537,0
1762,2.3630542755126953,0
1763,2.4047775268554688,0
1764,2.4032130241394043,0
1765,3.170715570449829,0
1766,3.1572468280792236,0
1767,3.2323482036590576,0
1768,3.2281739711761475,0
1769,2.4277353286743164,0
1770,2.420689821243286,0
1771,1.9853681325912476,0
1772,1.9833992719650269,0
1773,1.985300064086914,0
1774,1.9807767868041992,0
1775,1.9416375160217285,0
1776,1.935291051864624,0
1777,2.278207540512085,0
1778,2.262622833251953,0
1779,2.075239896774292,0
1780,2.068988084793091,0
1781,2.592670440673828,0
1782,2.5926663875579834,0
1783,3.3264434337615967,0
1784,3.324512004852295,0
1785,2.703260660171509,0
1786,2.7030134201049805,0
1787,2.7720494270324707,0
1788,2.7642176151275635,0
1789,2.6255109310150146,0
1790,2.6189746856689453,0
1791,2.235625743865967,0
1792,2.232573986053467,0
1793,2.4699745178222656,0
1794,2.459839344024658,0
1795,1.9273103475570679,0
1796,1.9160702228546143,0
1797,2.001875877380371,0
1798,1.9913833141326904,0
1799,1.8007087707519531,0
1800,1.795250654220581,0
1801,1.9937092065811157,0
1802,1.9856433868408203,0
1803,2.592834949493408,0
1804,2.5758023262023926,0
1805,2.756490468978882,0
1806,2.751497268676758,0
1807,2.8121085166931152,0
1808,2.8096823692321777,0
1809,2.4232027530670166,0
1810,2.417785882949829,0
1811,2.0456740856170654,0
1812,2.0279550552368164,0
1813,2.1471219062805176,0
1814,2.136223077774048,0
1815,2.284787893295288,0
1816,2.2814905643463135,0
1817,1.9578408002853394,0
1818,1.9495782852172852,0
1819,1.9124706983566284,0
1820,1.9032808542251587,0
1821,2.558696746826172,0
1822,2.5640816688537598,0
1823,2.1981301307678223,0
1824,2.196986198425293,0
1825,2.2429871559143066,0
1826,2.2407987117767334,0
1827,2.141199827194214,0
1828,2.145577907562256,0
1829,2.8173117637634277,0
1830,2.812009334564209,0
1831,2.950007200241089,0
1832,2.94673228263855,0
